id1,id2,shared_years,stable_years,fraction_stable
OMBY,OMRK,1,1,1.0
OMBY,OMWB,1,1,1.0
OMBY,RMBB,1,1,1.0
OMBY,RMBK,1,1,1.0
OMBY,WMKB,1,1,1.0
OMBY,WMKO,1,1,1.0
OMOB,OMRY,1,1,1.0
OMOB,OMYR,1,1,1.0
OMOB,RMBB,1,1,1.0
OMOB,RMWY,1,1,1.0
OMOB,RMYW,1,1,1.0
OMOB,WMKB,1,1,1.0
OMOB,YMKO,1,1,1.0
OMOB,YMOK,1,1,1.0
OMOB,YMWB,1,1,1.0
OMRK,OMRY,1,1,1.0
OMRK,OMYR,1,1,1.0
OMRK,RMBB,1,1,1.0
OMRK,RMWY,1,1,1.0
OMRK,RMYW,1,1,1.0
OMRK,WMKB,1,1,1.0
OMRK,YMKO,1,1,1.0
OMRK,YMOK,1,1,1.0
OMRK,YMWB,1,1,1.0
OMRY,OMWB,2,2,1.0
OMRY,RMBB,1,1,1.0
OMRY,RMBK,1,1,1.0
OMRY,WMKB,1,1,1.0
OMRY,WMKO,1,1,1.0
OMWB,OMYR,2,2,1.0
OMWB,RMBB,1,1,1.0
OMWB,RMWY,2,2,1.0
OMWB,RMYW,1,1,1.0
OMWB,WMKB,1,1,1.0
OMWB,YMKO,1,1,1.0
OMWB,YMOK,1,1,1.0
OMWB,YMWB,2,2,1.0
OMYR,RMBB,1,1,1.0
OMYR,RMBK,1,1,1.0
OMYR,WMKB,1,1,1.0
OMYR,WMKO,1,1,1.0
RMBB,RMBK,1,1,1.0
RMBB,RMWY,1,1,1.0
RMBB,RMYW,1,1,1.0
RMBB,WMKB,1,1,1.0
RMBB,WMKO,1,1,1.0
RMBB,YMKO,1,1,1.0
RMBB,YMOK,1,1,1.0
RMBB,YMWB,1,1,1.0
RMBK,RMWY,1,1,1.0
RMBK,RMYW,1,1,1.0
RMBK,WMKB,1,1,1.0
RMBK,YMKO,1,1,1.0
RMBK,YMOK,1,1,1.0
RMBK,YMWB,1,1,1.0
RMWY,WMKB,1,1,1.0
RMWY,WMKO,1,1,1.0
RMYW,WMKB,1,1,1.0
RMYW,WMKO,1,1,1.0
WMKB,WMKO,1,1,1.0
WMKB,YMKO,1,1,1.0
WMKB,YMOK,1,1,1.0
WMKB,YMWB,1,1,1.0
WMKO,YMKO,1,1,1.0
WMKO,YMOK,1,1,1.0
WMKO,YMWB,1,1,1.0
BMWP,KMKB,1,1,1.0
BMWP,KMOB,1,1,1.0
BMWP,KMOK,1,1,1.0
BMWP,KMYW,1,1,1.0
BMWP,OMKO,1,1,1.0
BMWP,OMKW,3,3,1.0
BMWP,OMOP,1,1,1.0
BMWP,OMRB,1,1,1.0
BMWP,PMPY,1,1,1.0
BMWP,PMWR,2,2,1.0
BMWP,PMWY,2,2,1.0
BMWP,RMBO,1,1,1.0
BMWP,RMBW,1,1,1.0
BMWP,WMBY,3,3,1.0
BMWP,WMOR,1,1,1.0
BMWP,WMWR,1,1,1.0
BMWP,WMWY,1,1,1.0
BMWP,WMYW,3,3,1.0
BMWP,YMKR,1,1,1.0
BMWP,YMOB,3,3,1.0
KMKB,KMOB,3,3,1.0
KMKB,KMOK,1,1,1.0
KMKB,KMYW,1,1,1.0
KMKB,OMKO,1,1,1.0
KMKB,OMKW,1,1,1.0
KMKB,OMOP,1,1,1.0
KMKB,PMPY,1,1,1.0
KMKB,PMWR,1,1,1.0
KMKB,PMWY,1,1,1.0
KMKB,RMBO,1,1,1.0
KMKB,RMBW,1,1,1.0
KMKB,WMBY,1,1,1.0
KMKB,WMWR,1,1,1.0
KMKB,WMWY,1,1,1.0
KMKB,WMYW,1,1,1.0
KMKB,YMKR,1,1,1.0
KMKB,YMOB,1,1,1.0
KMOB,KMOK,1,1,1.0
KMOB,KMYW,1,1,1.0
KMOB,OMKO,1,1,1.0
KMOB,OMKW,1,1,1.0
KMOB,OMOP,1,1,1.0
KMOB,OMRB,3,3,1.0
KMOB,PMPY,1,1,1.0
KMOB,PMWR,1,1,1.0
KMOB,PMWY,1,1,1.0
KMOB,RMBO,1,1,1.0
KMOB,RMBW,1,1,1.0
KMOB,WMBY,1,1,1.0
KMOB,WMOR,3,3,1.0
KMOB,WMWR,1,1,1.0
KMOB,WMWY,1,1,1.0
KMOB,WMYW,1,1,1.0
KMOB,YMKR,1,1,1.0
KMOB,YMOB,1,1,1.0
KMOK,KMYW,1,1,1.0
KMOK,OMKO,1,1,1.0
KMOK,OMKW,1,1,1.0
KMOK,OMOP,1,1,1.0
KMOK,OMRB,1,1,1.0
KMOK,PMPY,1,1,1.0
KMOK,PMWR,1,1,1.0
KMOK,PMWY,1,1,1.0
KMOK,RMBO,1,1,1.0
KMOK,RMBW,1,1,1.0
KMOK,WMBY,1,1,1.0
KMOK,WMOR,1,1,1.0
KMOK,WMWR,1,1,1.0
KMOK,WMWY,1,1,1.0
KMOK,WMYW,1,1,1.0
KMOK,YMKR,1,1,1.0
KMOK,YMOB,1,1,1.0
KMYW,OMKO,1,1,1.0
KMYW,OMKW,1,1,1.0
KMYW,OMOP,1,1,1.0
KMYW,OMRB,1,1,1.0
KMYW,PMPY,1,1,1.0
KMYW,PMWR,1,1,1.0
KMYW,PMWY,1,1,1.0
KMYW,RMBO,1,1,1.0
KMYW,RMBW,1,1,1.0
KMYW,WMBY,1,1,1.0
KMYW,WMOR,1,1,1.0
KMYW,WMWR,1,1,1.0
KMYW,WMWY,1,1,1.0
KMYW,WMYW,1,1,1.0
KMYW,YMKR,1,1,1.0
KMYW,YMOB,1,1,1.0
OMKO,OMKW,1,1,1.0
OMKO,OMOP,1,1,1.0
OMKO,OMRB,1,1,1.0
OMKO,PMPY,1,1,1.0
OMKO,PMWR,1,1,1.0
OMKO,PMWY,1,1,1.0
OMKO,RMBO,1,1,1.0
OMKO,RMBW,1,1,1.0
OMKO,WMBY,1,1,1.0
OMKO,WMOR,1,1,1.0
OMKO,WMWR,1,1,1.0
OMKO,WMWY,1,1,1.0
OMKO,WMYW,1,1,1.0
OMKO,YMKR,1,1,1.0
OMKO,YMOB,1,1,1.0
OMKW,OMOP,1,1,1.0
OMKW,OMRB,1,1,1.0
OMKW,PMPY,1,1,1.0
OMKW,PMWR,1,1,1.0
OMKW,PMWY,3,3,1.0
OMKW,RMBO,1,1,1.0
OMKW,RMBW,2,2,1.0
OMKW,WMBY,4,4,1.0
OMKW,WMOR,1,1,1.0
OMKW,WMWR,1,1,1.0
OMKW,WMWY,1,1,1.0
OMKW,WMYW,3,3,1.0
OMKW,YMKR,1,1,1.0
OMKW,YMOB,4,4,1.0
OMOP,OMRB,1,1,1.0
OMOP,PMPY,1,1,1.0
OMOP,PMWR,1,1,1.0
OMOP,PMWY,1,1,1.0
OMOP,RMBO,1,1,1.0
OMOP,RMBW,1,1,1.0
OMOP,WMBY,1,1,1.0
OMOP,WMOR,1,1,1.0
OMOP,WMWR,1,1,1.0
OMOP,WMWY,1,1,1.0
OMOP,WMYW,1,1,1.0
OMOP,YMKR,1,1,1.0
OMOP,YMOB,1,1,1.0
OMRB,PMPY,1,1,1.0
OMRB,PMWR,1,1,1.0
OMRB,PMWY,1,1,1.0
OMRB,RMBO,1,1,1.0
OMRB,RMBW,1,1,1.0
OMRB,WMBY,1,1,1.0
OMRB,WMWR,1,1,1.0
OMRB,WMWY,1,1,1.0
OMRB,WMYW,1,1,1.0
OMRB,YMKR,1,1,1.0
OMRB,YMOB,1,1,1.0
PMPY,PMWR,1,1,1.0
PMPY,PMWY,1,1,1.0
PMPY,RMBO,1,1,1.0
PMPY,RMBW,1,1,1.0
PMPY,WMBY,1,1,1.0
PMPY,WMOR,1,1,1.0
PMPY,WMWR,1,1,1.0
PMPY,WMWY,1,1,1.0
PMPY,WMYW,1,1,1.0
PMPY,YMKR,1,1,1.0
PMPY,YMOB,1,1,1.0
PMWR,PMWY,1,1,1.0
PMWR,RMBO,1,1,1.0
PMWR,RMBW,1,1,1.0
PMWR,WMBY,1,1,1.0
PMWR,WMOR,1,1,1.0
PMWR,WMWR,1,1,1.0
PMWR,WMWY,1,1,1.0
PMWR,WMYW,1,1,1.0
PMWR,YMKR,1,1,1.0
PMWR,YMOB,1,1,1.0
PMWY,RMBO,1,1,1.0
PMWY,RMBW,2,2,1.0
PMWY,WMBY,3,3,1.0
PMWY,WMOR,1,1,1.0
PMWY,WMWR,1,1,1.0
PMWY,WMWY,1,1,1.0
PMWY,WMYW,2,2,1.0
PMWY,YMKR,1,1,1.0
PMWY,YMOB,3,3,1.0
RMBO,RMBW,1,1,1.0
RMBO,WMBY,1,1,1.0
RMBO,WMOR,1,1,1.0
RMBO,WMWR,1,1,1.0
RMBO,WMWY,1,1,1.0
RMBO,WMYW,1,1,1.0
RMBO,YMKR,1,1,1.0
RMBO,YMOB,1,1,1.0
RMBW,WMBY,2,2,1.0
RMBW,WMOR,1,1,1.0
RMBW,WMWR,1,1,1.0
RMBW,WMWY,1,1,1.0
RMBW,WMYW,1,1,1.0
RMBW,YMKR,1,1,1.0
RMBW,YMOB,2,2,1.0
WMBY,WMOR,1,1,1.0
WMBY,WMWR,1,1,1.0
WMBY,WMWY,1,1,1.0
WMBY,WMYW,3,3,1.0
WMBY,YMKR,1,1,1.0
WMBY,YMOB,4,4,1.0
WMOR,WMWR,1,1,1.0
WMOR,WMWY,1,1,1.0
WMOR,WMYW,1,1,1.0
WMOR,YMKR,1,1,1.0
WMOR,YMOB,1,1,1.0
WMWR,WMWY,1,1,1.0
WMWR,WMYW,1,1,1.0
WMWR,YMKR,1,1,1.0
WMWR,YMOB,1,1,1.0
WMWY,WMYW,2,2,1.0
WMWY,YMKR,1,1,1.0
WMWY,YMOB,1,1,1.0
WMYW,YMKR,1,1,1.0
WMYW,YMOB,3,3,1.0
YMKR,YMOB,1,1,1.0
MBBO,MBWB,1,1,1.0
MBBO,MBWK,1,1,1.0
MBBO,MOKR,1,1,1.0
MBBO,MOOO,1,1,1.0
MBBO,MOOP,1,1,1.0
MBBO,MORB,2,2,1.0
MBBO,MORW,1,1,1.0
MBBO,MRWY,2,2,1.0
MBBO,MWOK,1,1,1.0
MBBO,MWOY,2,2,1.0
MBBO,MWRO,1,1,1.0
MBBO,YRMB,1,1,1.0
MBWB,MKBB,1,1,1.0
MBWB,MKOK,1,1,1.0
MBWB,MKWW,1,1,1.0
MBWB,MOOO,1,1,1.0
MBWB,MOOP,1,1,1.0
MBWB,MORW,1,1,1.0
MBWB,MOWW,1,1,1.0
MBWB,MOYO,1,1,1.0
MBWB,MWOK,1,1,1.0
MBWB,MYOW,1,1,1.0
MBWB,YRMB,1,1,1.0
MBWK,MKBB,1,1,1.0
MBWK,MKOK,1,1,1.0
MBWK,MKWW,1,1,1.0
MBWK,MOOO,1,1,1.0
MBWK,MOOP,1,1,1.0
MBWK,MORW,1,1,1.0
MBWK,MOWW,1,1,1.0
MBWK,MOYO,1,1,1.0
MBWK,MWOK,1,1,1.0
MBWK,MYOW,1,1,1.0
MBWK,YRMB,1,1,1.0
MKBB,MOKR,1,1,1.0
MKBB,MOOO,1,1,1.0
MKBB,MOOP,1,1,1.0
MKBB,MORB,1,1,1.0
MKBB,MORW,1,1,1.0
MKBB,MRWY,1,1,1.0
MKBB,MWOK,1,1,1.0
MKBB,MWOY,1,1,1.0
MKBB,MWRO,1,1,1.0
MKBB,YRMB,1,1,1.0
MKOK,MOKR,1,1,1.0
MKOK,MOOO,1,1,1.0
MKOK,MOOP,1,1,1.0
MKOK,MORB,1,1,1.0
MKOK,MORW,1,1,1.0
MKOK,MRWY,1,1,1.0
MKOK,MWOK,1,1,1.0
MKOK,MWOY,1,1,1.0
MKOK,MWRO,1,1,1.0
MKOK,YRMB,1,1,1.0
MKWW,MOKR,1,1,1.0
MKWW,MOOO,2,2,1.0
MKWW,MOOP,2,2,1.0
MKWW,MORB,2,2,1.0
MKWW,MORW,1,1,1.0
MKWW,MRWY,3,3,1.0
MKWW,MWOK,1,1,1.0
MKWW,MWOY,3,3,1.0
MKWW,MWRO,1,1,1.0
MKWW,YRMB,1,1,1.0
MOKR,MOOO,1,1,1.0
MOKR,MOOP,1,1,1.0
MOKR,MORW,1,1,1.0
MOKR,MOWW,1,1,1.0
MOKR,MOYO,1,1,1.0
MOKR,MWOK,1,1,1.0
MOKR,MYOW,1,1,1.0
MOKR,YRMB,1,1,1.0
MOOO,MOOP,3,3,1.0
MOOO,MORB,1,1,1.0
MOOO,MORW,1,1,1.0
MOOO,MOWW,1,1,1.0
MOOO,MOYO,1,1,1.0
MOOO,MRWY,2,2,1.0
MOOO,MWOK,1,1,1.0
MOOO,MWOY,3,3,1.0
MOOO,MWRO,1,1,1.0
MOOO,MYOW,3,3,1.0
MOOO,YRMB,2,2,1.0
MOOP,MORB,1,1,1.0
MOOP,MORW,1,1,1.0
MOOP,MOWW,1,1,1.0
MOOP,MOYO,1,1,1.0
MOOP,MRWY,2,2,1.0
MOOP,MWOK,1,1,1.0
MOOP,MWOY,3,3,1.0
MOOP,MWRO,1,1,1.0
MOOP,MYOW,4,4,1.0
MOOP,YRMB,1,1,1.0
MORB,MORW,1,1,1.0
MORB,MOWW,2,2,1.0
MORB,MOYO,1,1,1.0
MORB,MWOK,1,1,1.0
MORB,MYOW,1,1,1.0
MORB,YRMB,1,1,1.0
MORW,MOWW,1,1,1.0
MORW,MOYO,1,1,1.0
MORW,MRWY,1,1,1.0
MORW,MWOK,1,1,1.0
MORW,MWOY,1,1,1.0
MORW,MWRO,1,1,1.0
MORW,MYOW,1,1,1.0
MORW,YRMB,1,1,1.0
MOWW,MRWY,2,2,1.0
MOWW,MWOK,1,1,1.0
MOWW,MWOY,2,2,1.0
MOWW,MWRO,1,1,1.0
MOWW,YRMB,1,1,1.0
MOYO,MRWY,1,1,1.0
MOYO,MWOK,1,1,1.0
MOYO,MWOY,1,1,1.0
MOYO,MWRO,1,1,1.0
MOYO,YRMB,1,1,1.0
MRWY,MWOK,1,1,1.0
MRWY,MYOW,2,2,1.0
MRWY,YRMB,1,1,1.0
MWOK,MWOY,1,1,1.0
MWOK,MWRO,1,1,1.0
MWOK,MYOW,1,1,1.0
MWOK,YRMB,1,1,1.0
MWOY,MYOW,3,3,1.0
MWOY,YRMB,1,1,1.0
MWRO,MYOW,1,1,1.0
MWRO,YRMB,1,1,1.0
MYOW,YRMB,1,1,1.0
BMKB,BMRO,2,2,1.0
BMKB,KMRR,2,2,1.0
BMKB,OMKY,2,2,1.0
BMKB,OMOW,1,1,1.0
BMKB,OMRO,2,2,1.0
BMKB,OMRW,2,2,1.0
BMKB,OMYW,2,2,1.0
BMKB,RMKY,2,2,1.0
BMKB,RMOW,1,1,1.0
BMKB,RMRO,1,1,1.0
BMKB,WMBO,1,1,1.0
BMKB,WMKY,1,1,1.0
BMKB,YMBK,1,1,1.0
BMKB,YMKY,1,1,1.0
BMKB,YMOR,2,2,1.0
BMKB,YMRO,2,2,1.0
BMRO,KMRR,2,2,1.0
BMRO,OMKY,2,2,1.0
BMRO,OMYW,2,2,1.0
BMRO,RMOW,1,1,1.0
BMRO,RMRO,1,1,1.0
BMRO,WMBO,1,1,1.0
BMRO,WMKY,1,1,1.0
BMRO,YMBK,1,1,1.0
BMRO,YMKY,1,1,1.0
BMRO,YMOR,2,2,1.0
BMRO,YMRO,2,2,1.0
KMRR,OMOW,1,1,1.0
KMRR,OMRO,3,3,1.0
KMRR,OMRW,3,3,1.0
KMRR,OMYW,2,2,1.0
KMRR,RMKY,2,2,1.0
KMRR,RMOW,1,1,1.0
KMRR,RMRO,1,1,1.0
KMRR,WMBO,1,1,1.0
KMRR,WMKY,1,1,1.0
KMRR,YMBK,1,1,1.0
KMRR,YMKY,1,1,1.0
OMKY,OMOW,1,1,1.0
OMKY,OMRO,2,2,1.0
OMKY,OMRW,2,2,1.0
OMKY,OMYW,2,2,1.0
OMKY,RMKY,2,2,1.0
OMKY,RMOW,1,1,1.0
OMKY,RMRO,1,1,1.0
OMKY,WMBO,1,1,1.0
OMKY,WMKY,1,1,1.0
OMKY,YMBK,1,1,1.0
OMKY,YMKY,1,1,1.0
OMOW,OMYW,1,1,1.0
OMOW,RMOW,1,1,1.0
OMOW,RMRO,1,1,1.0
OMOW,WMBO,1,1,1.0
OMOW,WMKY,1,1,1.0
OMOW,YMBK,1,1,1.0
OMOW,YMKY,1,1,1.0
OMOW,YMOR,1,1,1.0
OMOW,YMRO,1,1,1.0
OMRO,OMYW,2,2,1.0
OMRO,RMOW,1,1,1.0
OMRO,RMRO,1,1,1.0
OMRO,WMBO,1,1,1.0
OMRO,WMKY,1,1,1.0
OMRO,YMBK,1,1,1.0
OMRO,YMKY,1,1,1.0
OMRO,YMOR,2,2,1.0
OMRO,YMRO,2,2,1.0
OMRW,OMYW,2,2,1.0
OMRW,RMOW,1,1,1.0
OMRW,RMRO,1,1,1.0
OMRW,WMBO,1,1,1.0
OMRW,WMKY,1,1,1.0
OMRW,YMBK,1,1,1.0
OMRW,YMKY,1,1,1.0
OMRW,YMOR,2,2,1.0
OMRW,YMRO,2,2,1.0
OMYW,RMKY,2,2,1.0
OMYW,RMOW,1,1,1.0
OMYW,RMRO,1,1,1.0
OMYW,WMBO,1,1,1.0
OMYW,WMKY,1,1,1.0
OMYW,YMBK,1,1,1.0
OMYW,YMKY,1,1,1.0
OMYW,YMOR,2,2,1.0
OMYW,YMRO,3,3,1.0
RMKY,RMOW,1,1,1.0
RMKY,RMRO,1,1,1.0
RMKY,WMBO,1,1,1.0
RMKY,WMKY,1,1,1.0
RMKY,YMBK,1,1,1.0
RMKY,YMKY,1,1,1.0
RMKY,YMOR,2,2,1.0
RMKY,YMRO,2,2,1.0
RMOW,RMRO,1,1,1.0
RMOW,WMKY,1,1,1.0
RMOW,YMKY,1,1,1.0
RMOW,YMOR,1,1,1.0
RMOW,YMRO,1,1,1.0
RMRO,WMBO,1,1,1.0
RMRO,WMKY,1,1,1.0
RMRO,YMBK,1,1,1.0
RMRO,YMKY,1,1,1.0
RMRO,YMOR,1,1,1.0
RMRO,YMRO,1,1,1.0
WMBO,WMKY,1,1,1.0
WMBO,YMKY,1,1,1.0
WMBO,YMOR,1,1,1.0
WMBO,YMRO,1,1,1.0
WMKY,YMBK,1,1,1.0
WMKY,YMKY,1,1,1.0
WMKY,YMOR,1,1,1.0
WMKY,YMRO,1,1,1.0
YMBK,YMKY,1,1,1.0
YMBK,YMOR,1,1,1.0
YMBK,YMRO,1,1,1.0
YMKY,YMOR,1,1,1.0
YMKY,YMRO,1,1,1.0
BMBY,BMWO,1,1,1.0
BMBY,OMBK,1,1,1.0
BMBY,OMOY,1,1,1.0
BMBY,OMWR,1,1,1.0
BMBY,OMYP,1,1,1.0
BMBY,PMKR,1,1,1.0
BMBY,PMOB,1,1,1.0
BMBY,RMYK,1,1,1.0
BMBY,WMOB,1,1,1.0
BMBY,WMRP,1,1,1.0
BMBY,WMRW,1,1,1.0
BMBY,WMYO,1,1,1.0
BMBY,YMOY,1,1,1.0
BMBY,YMRW,1,1,1.0
BMBY,YMWO,1,1,1.0
BMBY,YMYR,1,1,1.0
BMWO,OMBK,1,1,1.0
BMWO,OMOY,2,2,1.0
BMWO,OMWR,2,2,1.0
BMWO,OMYP,1,1,1.0
BMWO,PMKR,1,1,1.0
BMWO,PMOB,1,1,1.0
BMWO,RMYK,2,2,1.0
BMWO,WMOB,3,3,1.0
BMWO,WMRP,1,1,1.0
BMWO,WMRW,2,2,1.0
BMWO,WMYO,4,4,1.0
BMWO,YMOY,1,1,1.0
BMWO,YMRW,3,3,1.0
BMWO,YMWO,1,1,1.0
BMWO,YMYR,1,1,1.0
OMBK,OMOY,1,1,1.0
OMBK,OMWR,1,1,1.0
OMBK,OMYP,1,1,1.0
OMBK,PMKR,1,1,1.0
OMBK,PMOB,1,1,1.0
OMBK,RMYK,1,1,1.0
OMBK,WMOB,1,1,1.0
OMBK,WMRP,1,1,1.0
OMBK,WMRW,1,1,1.0
OMBK,WMYO,1,1,1.0
OMBK,YMOY,1,1,1.0
OMBK,YMRW,1,1,1.0
OMBK,YMWO,1,1,1.0
OMBK,YMYR,1,1,1.0
OMOY,OMWR,2,2,1.0
OMOY,OMYP,1,1,1.0
OMOY,PMKR,1,1,1.0
OMOY,PMOB,1,1,1.0
OMOY,RMYK,2,2,1.0
OMOY,WMOB,2,2,1.0
OMOY,WMRP,1,1,1.0
OMOY,WMRW,2,2,1.0
OMOY,WMYO,2,2,1.0
OMOY,YMOY,1,1,1.0
OMOY,YMRW,2,2,1.0
OMOY,YMWO,1,1,1.0
OMOY,YMYR,1,1,1.0
OMWR,OMYP,1,1,1.0
OMWR,PMKR,1,1,1.0
OMWR,PMOB,1,1,1.0
OMWR,RMYK,2,2,1.0
OMWR,WMOB,2,2,1.0
OMWR,WMRP,1,1,1.0
OMWR,WMRW,2,2,1.0
OMWR,WMYO,2,2,1.0
OMWR,YMOY,1,1,1.0
OMWR,YMRW,2,2,1.0
OMWR,YMWO,1,1,1.0
OMWR,YMYR,1,1,1.0
OMYP,PMKR,1,1,1.0
OMYP,PMOB,1,1,1.0
OMYP,RMYK,1,1,1.0
OMYP,WMOB,1,1,1.0
OMYP,WMRP,1,1,1.0
OMYP,WMRW,1,1,1.0
OMYP,WMYO,1,1,1.0
OMYP,YMOY,1,1,1.0
OMYP,YMRW,1,1,1.0
OMYP,YMWO,1,1,1.0
OMYP,YMYR,1,1,1.0
PMKR,PMOB,1,1,1.0
PMKR,RMYK,1,1,1.0
PMKR,WMOB,1,1,1.0
PMKR,WMRP,1,1,1.0
PMKR,WMRW,1,1,1.0
PMKR,WMYO,1,1,1.0
PMKR,YMOY,1,1,1.0
PMKR,YMRW,1,1,1.0
PMKR,YMWO,1,1,1.0
PMKR,YMYR,1,1,1.0
PMOB,RMYK,1,1,1.0
PMOB,WMOB,1,1,1.0
PMOB,WMRP,1,1,1.0
PMOB,WMRW,1,1,1.0
PMOB,WMYO,1,1,1.0
PMOB,YMOY,1,1,1.0
PMOB,YMRW,1,1,1.0
PMOB,YMWO,1,1,1.0
PMOB,YMYR,1,1,1.0
RMYK,WMOB,2,2,1.0
RMYK,WMRP,1,1,1.0
RMYK,WMRW,2,2,1.0
RMYK,WMYO,2,2,1.0
RMYK,YMOY,1,1,1.0
RMYK,YMRW,2,2,1.0
RMYK,YMWO,1,1,1.0
RMYK,YMYR,1,1,1.0
WMOB,WMRP,1,1,1.0
WMOB,WMRW,2,2,1.0
WMOB,WMYO,3,3,1.0
WMOB,YMOY,1,1,1.0
WMOB,YMRW,2,2,1.0
WMOB,YMWO,1,1,1.0
WMOB,YMYR,1,1,1.0
WMRP,WMRW,1,1,1.0
WMRP,WMYO,1,1,1.0
WMRP,YMOY,1,1,1.0
WMRP,YMRW,1,1,1.0
WMRP,YMWO,1,1,1.0
WMRP,YMYR,1,1,1.0
WMRW,WMYO,2,2,1.0
WMRW,YMOY,1,1,1.0
WMRW,YMRW,2,2,1.0
WMRW,YMWO,1,1,1.0
WMRW,YMYR,1,1,1.0
WMYO,YMOY,1,1,1.0
WMYO,YMRW,3,3,1.0
WMYO,YMWO,1,1,1.0
WMYO,YMYR,1,1,1.0
YMOY,YMRW,1,1,1.0
YMOY,YMWO,1,1,1.0
YMOY,YMYR,1,1,1.0
YMRW,YMWO,1,1,1.0
YMRW,YMYR,1,1,1.0
YMWO,YMYR,1,1,1.0
BMBP,KMPK,1,1,1.0
BMBP,KMRP,1,1,1.0
BMBP,OMKP,1,1,1.0
BMBP,OMPO,1,1,1.0
BMBP,PMBR,2,2,1.0
BMBP,PMKW,1,1,1.0
BMBP,PMOY,2,2,1.0
BMBP,PMRW,3,3,1.0
BMBP,RMOR,1,1,1.0
BMBP,WMPO,1,1,1.0
BMBP,YMKW,1,1,1.0
KMPK,KMRP,1,1,1.0
KMPK,OMKP,1,1,1.0
KMPK,OMPO,1,1,1.0
KMPK,PMBR,1,1,1.0
KMPK,PMKW,1,1,1.0
KMPK,PMOY,1,1,1.0
KMPK,PMRW,1,1,1.0
KMPK,RMOR,1,1,1.0
KMPK,WMPO,1,1,1.0
KMPK,YMKW,1,1,1.0
KMRP,OMKP,1,1,1.0
KMRP,OMPO,1,1,1.0
KMRP,PMBR,1,1,1.0
KMRP,PMKW,1,1,1.0
KMRP,PMOY,1,1,1.0
KMRP,PMRW,1,1,1.0
KMRP,RMOR,1,1,1.0
KMRP,WMPO,1,1,1.0
KMRP,YMKW,1,1,1.0
OMKP,OMPO,1,1,1.0
OMKP,PMBR,1,1,1.0
OMKP,PMKW,2,2,1.0
OMKP,PMOY,1,1,1.0
OMKP,PMRW,1,1,1.0
OMKP,RMOR,1,1,1.0
OMKP,WMPO,1,1,1.0
OMKP,YMKW,1,1,1.0
OMPO,PMBR,1,1,1.0
OMPO,PMKW,1,1,1.0
OMPO,PMOY,1,1,1.0
OMPO,PMRW,1,1,1.0
OMPO,RMOR,1,1,1.0
OMPO,WMPO,1,1,1.0
OMPO,YMKW,1,1,1.0
PMBR,PMKW,1,1,1.0
PMBR,PMOY,1,1,1.0
PMBR,PMRW,2,2,1.0
PMBR,RMOR,1,1,1.0
PMBR,WMPO,1,1,1.0
PMBR,YMKW,1,1,1.0
PMKW,PMOY,1,1,1.0
PMKW,PMRW,1,1,1.0
PMKW,RMOR,1,1,1.0
PMKW,WMPO,1,1,1.0
PMKW,YMKW,1,1,1.0
PMOY,PMRW,1,1,1.0
PMOY,RMOR,1,1,1.0
PMOY,WMPO,1,1,1.0
PMOY,YMKW,1,1,1.0
PMRW,RMOR,2,2,1.0
PMRW,WMPO,2,2,1.0
PMRW,YMKW,2,2,1.0
RMOR,WMPO,4,4,1.0
RMOR,YMKW,2,2,1.0
WMPO,YMKW,2,2,1.0
MBBY,MBOP,2,2,1.0
MBBY,MPKP,1,1,1.0
MBBY,MRYP,2,2,1.0
MBBY,OMPW,1,1,1.0
MBOP,MKBR,1,1,1.0
MBOP,MKRO,1,1,1.0
MBOP,MPKP,3,3,1.0
MBOP,MRYP,3,3,1.0
MBOP,MYBO,1,1,1.0
MBOP,OMPW,1,1,1.0
MKBR,MPKP,1,1,1.0
MKBR,MRYP,1,1,1.0
MKBR,OMPW,1,1,1.0
MKRO,MPKP,1,1,1.0
MKRO,MRYP,1,1,1.0
MKRO,OMPW,1,1,1.0
MPKP,MRYP,2,2,1.0
MPKP,MYBO,1,1,1.0
MPKP,OMPW,1,1,1.0
MRYP,MYBO,1,1,1.0
MRYP,OMPW,1,1,1.0
MYBO,OMPW,1,1,1.0
BMBO,KKMR,2,2,1.0
BMBO,KMYR,1,1,1.0
BMBO,RMPR,1,1,1.0
KKMR,KMRW,1,1,1.0
KKMR,KMYR,1,1,1.0
KKMR,OMWO,2,2,1.0
KKMR,RMPR,1,1,1.0
KKMR,WMWB,1,1,1.0
KKMR,WMYR,1,1,1.0
KMRW,KMYR,1,1,1.0
KMRW,RMPR,1,1,1.0
KMYR,OMWO,1,1,1.0
KMYR,RMPR,1,1,1.0
KMYR,WMWB,1,1,1.0
KMYR,WMYR,1,1,1.0
OMWO,RMPR,1,1,1.0
RMPR,WMWB,1,1,1.0
RMPR,WMYR,1,1,1.0
BMYK,MYYO,2,2,1.0
BMYK,OMYO,1,1,1.0
BMYK,PMYK,3,3,1.0
BMYK,RMOK,1,1,1.0
BMYK,WMOY,2,2,1.0
MYYO,OMYO,1,1,1.0
MYYO,PMYK,2,2,1.0
MYYO,RMOK,1,1,1.0
OMYO,PMYK,1,1,1.0
OMYO,RMOK,1,1,1.0
OMYO,WMOY,1,1,1.0
PMYK,RMOK,1,1,1.0
PMYK,WMOY,3,3,1.0
RMOK,WMOY,2,2,1.0
OMPY,OMYY,2,2,1.0
OMPY,WMPK,1,1,1.0
OMYY,WMPK,1,1,1.0
