id1,id2,shared_years,stable_years,fraction_stable
BGRM,BOGM,1,1,1.0
BGRM,BPYM,1,1,1.0
BGRM,GOKM,1,1,1.0
BGRM,GORM,1,1,1.0
BGRM,GPGM,1,1,1.0
BGRM,GYYM,1,1,1.0
BGRM,KBOM,1,1,1.0
BGRM,KGWM,1,1,1.0
BGRM,OGKM,1,1,1.0
BGRM,OKPM,1,1,1.0
BGRM,PGYM,1,1,1.0
BGRM,PWGM,1,1,1.0
BGRM,PWWM,1,1,1.0
BGRM,ROGM,1,1,1.0
BGRM,RWGM,1,1,1.0
BGRM,RYGM,1,1,1.0
BGRM,RYKM,1,1,1.0
BGRM,WRMOR,1,1,1.0
BGRM,WYYM,1,1,1.0
BGRM,YBWM,1,1,1.0
BGRM,YGYM,1,1,1.0
BGRM,YKPM,1,1,1.0
BGRM,YMOW,1,1,1.0
BGRM,YOPM,1,1,1.0
BGRM,YPBM,1,1,1.0
BGRM,YPOM,1,1,1.0
BGRM,YWGM,1,1,1.0
BKBM,BKWM,1,1,1.0
BKBM,BKYM,1,1,1.0
BKBM,BOPM,2,1,0.5
BKBM,BOYM,1,1,1.0
BKBM,BPKM,1,1,1.0
BKBM,BPPM,1,1,1.0
BKBM,BROM,2,2,1.0
BKBM,BWOM,2,1,0.5
BKBM,BWPM,1,1,1.0
BKBM,BYOM,2,2,1.0
BKBM,BYRM,1,1,1.0
BKBM,GGOM,1,1,1.0
BKBM,GRGM,1,1,1.0
BKBM,GYWM,1,1,1.0
BKBM,KBBM,2,2,1.0
BKBM,KBPM,1,1,1.0
BKBM,KBYM,1,1,1.0
BKBM,KKKM,1,1,1.0
BKBM,KMWK,2,1,0.5
BKBM,KPRM,1,1,1.0
BKBM,KROM,1,1,1.0
BKBM,KWBM,2,1,0.5
BKBM,KWKM,1,1,1.0
BKBM,KWYM,2,2,1.0
BKBM,KYBM,1,1,1.0
BKBM,OBPM,1,1,1.0
BKBM,OBRM,1,1,1.0
BKBM,OBYM,2,1,0.5
BKBM,OKOM,1,1,1.0
BKBM,OKRM,2,2,1.0
BKBM,OKYM,2,2,1.0
BKBM,OOPM,2,2,1.0
BKBM,OPBM,1,1,1.0
BKBM,OPOM,1,1,1.0
BKBM,OPRM,1,1,1.0
BKBM,ORPM,1,1,1.0
BKBM,OWBM,2,2,1.0
BKBM,OWOM,1,1,1.0
BKBM,OWRM,1,1,1.0
BKBM,OYBM,2,2,1.0
BKBM,OYOM,1,1,1.0
BKBM,OYYM,2,2,1.0
BKBM,PBWM,1,1,1.0
BKBM,PKOM,1,1,1.0
BKBM,POBM,1,1,1.0
BKBM,POOM,1,1,1.0
BKBM,POPM,1,1,1.0
BKBM,POWM,1,1,1.0
BKBM,PPPM,1,1,1.0
BKBM,PPYM,1,1,1.0
BKBM,PRYM,1,1,1.0
BKBM,PWKM,1,1,1.0
BKBM,PWPM,1,1,1.0
BKBM,RBKM,2,2,1.0
BKBM,RBYM,2,2,1.0
BKBM,RKOM,2,2,1.0
BKBM,RKRM,1,1,1.0
BKBM,ROKM,1,1,1.0
BKBM,RPKM,1,1,1.0
BKBM,RPWM,2,2,1.0
BKBM,RRBM,1,1,1.0
BKBM,RRYM,1,1,1.0
BKBM,RWWM,1,1,1.0
BKBM,RYBM,1,1,1.0
BKBM,RYKM,2,1,0.5
BKBM,RYPM,2,2,1.0
BKBM,WBGM,1,1,1.0
BKBM,WBPM,1,1,1.0
BKBM,WBRM,1,1,1.0
BKBM,WBWM,1,1,1.0
BKBM,WBYGM,1,1,1.0
BKBM,WGBM,1,1,1.0
BKBM,WKRM,1,1,1.0
BKBM,WOBM,2,1,0.5
BKBM,WOKM,1,1,1.0
BKBM,WORM,1,1,1.0
BKBM,WRPM,1,1,1.0
BKBM,WRRM,1,1,1.0
BKBM,WWOM,2,2,1.0
BKBM,WYKM,1,1,1.0
BKBM,YGOM,1,1,1.0
BKBM,YKBM,2,2,1.0
BKBM,YKWM,1,1,1.0
BKBM,YKYM,1,1,1.0
BKBM,YOKM,2,2,1.0
BKBM,YOYM,2,2,1.0
BKBM,YPWM,1,1,1.0
BKBM,YPYM,1,1,1.0
BKBM,YWBM,1,1,1.0
BKBM,YWPM,2,2,1.0
BKBM,YYPM,2,1,0.5
BKBM,YYRM,2,2,1.0
BKBM,YYWM,2,1,0.5
BKOM,BYWM,1,1,1.0
BKOM,OKRM,1,1,1.0
BKOM,PYOM,1,1,1.0
BKOM,RBKM,1,1,1.0
BKOM,RBOM,1,1,1.0
BKOM,RKBM,1,1,1.0
BKOM,RKWM,1,1,1.0
BKOM,ROBM,1,1,1.0
BKOM,ROWM,1,1,1.0
BKOM,ROYM,1,1,1.0
BKOM,RYKM,1,1,1.0
BKOM,RYWM,1,1,1.0
BKOM,WKOM,1,1,1.0
BKOM,WOBM,1,1,1.0
BKOM,WRBM,1,1,1.0
BKOM,WRWM,1,1,1.0
BKOM,WYOM,1,1,1.0
BKOM,YBRM,1,1,1.0
BKOM,YKRM,1,1,1.0
BKOM,YOBM,1,1,1.0
BKOM,YOKM,1,1,1.0
BKOM,YWRM,1,1,1.0
BKWM,BKYM,2,1,0.5
BKWM,BOPM,2,1,0.5
BKWM,BOYM,1,1,1.0
BKWM,BROM,1,1,1.0
BKWM,BWOM,1,1,1.0
BKWM,BYOM,2,1,0.5
BKWM,KBBM,1,1,1.0
BKWM,KBPM,2,1,0.5
BKWM,KWBM,1,1,1.0
BKWM,KWYM,2,1,0.5
BKWM,OBYM,2,1,0.5
BKWM,OKRM,2,1,0.5
BKWM,OKYM,2,1,0.5
BKWM,OOPM,1,1,1.0
BKWM,ORPM,1,1,1.0
BKWM,OWBM,1,1,1.0
BKWM,OWOM,2,2,1.0
BKWM,OWRM,1,1,1.0
BKWM,OYBM,1,1,1.0
BKWM,OYOM,1,1,1.0
BKWM,OYYM,1,1,1.0
BKWM,POBM,2,2,1.0
BKWM,PWKM,2,2,1.0
BKWM,RBKM,2,1,0.5
BKWM,RBYM,1,1,1.0
BKWM,RKOM,2,1,0.5
BKWM,ROKM,1,1,1.0
BKWM,RPWM,2,1,0.5
BKWM,RRBM,2,1,0.5
BKWM,RRYM,1,1,1.0
BKWM,RWWM,1,1,1.0
BKWM,RYBM,2,1,0.5
BKWM,RYKM,2,1,0.5
BKWM,RYPM,1,1,1.0
BKWM,WBRM,2,1,0.5
BKWM,WBWM,1,1,1.0
BKWM,WKRM,1,1,1.0
BKWM,WOBM,2,1,0.5
BKWM,WOKM,2,1,0.5
BKWM,WRRM,1,1,1.0
BKWM,WWOM,1,1,1.0
BKWM,WYKM,1,1,1.0
BKWM,YKBM,1,1,1.0
BKWM,YKWM,2,1,0.5
BKWM,YKYM,1,1,1.0
BKWM,YOKM,2,1,0.5
BKWM,YOYM,1,1,1.0
BKWM,YWPM,1,1,1.0
BKWM,YYPM,1,1,1.0
BKWM,YYRM,1,1,1.0
BKWM,YYWM,1,1,1.0
BKYM,BOPM,2,1,0.5
BKYM,BOYM,1,1,1.0
BKYM,BROM,1,1,1.0
BKYM,BWOM,1,1,1.0
BKYM,BYOM,2,2,1.0
BKYM,KBBM,1,1,1.0
BKYM,KBPM,2,1,0.5
BKYM,KBWM,1,1,1.0
BKYM,KWBM,1,1,1.0
BKYM,KWYM,2,1,0.5
BKYM,OBYM,2,1,0.5
BKYM,OKRM,2,1,0.5
BKYM,OKYM,2,1,0.5
BKYM,OOPM,1,1,1.0
BKYM,ORKM,1,1,1.0
BKYM,ORPM,1,1,1.0
BKYM,OWBM,1,1,1.0
BKYM,OWOM,2,1,0.5
BKYM,OWPM,1,1,1.0
BKYM,OWRM,1,1,1.0
BKYM,OYBM,1,1,1.0
BKYM,OYOM,1,1,1.0
BKYM,OYYM,1,1,1.0
BKYM,POBM,2,1,0.5
BKYM,PWKM,2,1,0.5
BKYM,PWYM,1,1,1.0
BKYM,RBKM,2,1,0.5
BKYM,RBRM,1,1,1.0
BKYM,RBYM,1,1,1.0
BKYM,RKOM,2,1,0.5
BKYM,ROKM,1,1,1.0
BKYM,RPWM,2,2,1.0
BKYM,RRBM,2,2,1.0
BKYM,RRYM,1,1,1.0
BKYM,RWWM,1,1,1.0
BKYM,RYBM,2,1,0.5
BKYM,RYKM,2,1,0.5
BKYM,RYPM,1,1,1.0
BKYM,WBRM,2,1,0.5
BKYM,WBWM,1,1,1.0
BKYM,WKBM,1,1,1.0
BKYM,WKRM,1,1,1.0
BKYM,WOBM,2,1,0.5
BKYM,WOKM,2,2,1.0
BKYM,WRRM,1,1,1.0
BKYM,WWOM,1,1,1.0
BKYM,WYKM,1,1,1.0
BKYM,YKBM,1,1,1.0
BKYM,YKWM,2,2,1.0
BKYM,YKYM,1,1,1.0
BKYM,YOKM,2,1,0.5
BKYM,YOYM,1,1,1.0
BKYM,YROM,1,1,1.0
BKYM,YWKM,1,1,1.0
BKYM,YWPM,1,1,1.0
BKYM,YYPM,1,1,1.0
BKYM,YYRM,1,1,1.0
BKYM,YYWM,1,1,1.0
BMBB,BMBR,1,1,1.0
BMBB,BMKK,1,1,1.0
BMBB,BMOY,1,1,1.0
BMBB,KMOR,1,1,1.0
BMBB,KMOY,1,1,1.0
BMBB,KMRB,1,1,1.0
BMBB,KMWB,1,1,1.0
BMBB,OMBY,1,1,1.0
BMBB,OMOB,1,1,1.0
BMBB,OMRK,1,1,1.0
BMBB,OMRY,1,1,1.0
BMBB,OMWB,1,1,1.0
BMBB,OMYR,1,1,1.0
BMBB,RMBB,1,1,1.0
BMBB,RMBK,1,1,1.0
BMBB,RMWY,1,1,1.0
BMBB,RMYW,1,1,1.0
BMBB,WMKB,1,1,1.0
BMBB,WMKO,1,1,1.0
BMBB,YMKO,1,1,1.0
BMBB,YMOK,1,1,1.0
BMBB,YMWB,1,1,1.0
BMBK,BMBO,1,1,1.0
BMBK,BMBR,1,1,1.0
BMBK,BMKO,1,1,1.0
BMBK,BMKR,1,1,1.0
BMBK,BMOB,1,1,1.0
BMBK,BMOW,1,1,1.0
BMBK,BMOY,1,1,1.0
BMBK,BMRK,1,1,1.0
BMBK,BMRO,1,1,1.0
BMBK,BMWY,1,1,1.0
BMBK,KMBO,1,1,1.0
BMBK,KMBY,1,1,1.0
BMBK,KMKR,1,1,1.0
BMBK,KMOB,1,1,1.0
BMBK,KMOR,1,1,1.0
BMBK,KMOY,1,1,1.0
BMBK,KMRB,1,1,1.0
BMBK,KMRW,1,1,1.0
BMBK,KMWB,1,1,1.0
BMBK,KMWY,1,1,1.0
BMBK,KMYB,1,1,1.0
BMBK,MKYY,1,1,1.0
BMBK,MRWR,1,1,1.0
BMBK,OMBY,1,1,1.0
BMBK,OMKR,1,1,1.0
BMBK,OMOW,1,1,1.0
BMBK,OMRO,1,1,1.0
BMBK,OMRW,1,1,1.0
BMBK,OMRY,1,1,1.0
BMBK,OMWO,1,1,1.0
BMBK,OMYO,1,1,1.0
BMBK,OMYR,1,1,1.0
BMBK,OMYY,1,1,1.0
BMBK,RMKB,1,1,1.0
BMBK,RMKR,1,1,1.0
BMBK,RMKY,1,1,1.0
BMBK,RMRB,1,1,1.0
BMBK,RMWB,1,1,1.0
BMBK,RMWR,1,1,1.0
BMBK,RMWY,1,1,1.0
BMBK,RMYW,1,1,1.0
BMBK,WMBK,1,1,1.0
BMBK,WMBR,1,1,1.0
BMBK,WMOK,1,1,1.0
BMBK,WMRB,1,1,1.0
BMBK,WMRY,1,1,1.0
BMBK,WMWB,1,1,1.0
BMBK,WMYR,1,1,1.0
BMBK,YMBO,1,1,1.0
BMBK,YMBR,1,1,1.0
BMBK,YMKK,1,1,1.0
BMBK,YMKO,1,1,1.0
BMBK,YMOK,1,1,1.0
BMBK,YMWB,1,1,1.0
BMBK,YMWY,1,1,1.0
BMBK,YMYO,1,1,1.0
BMBO,BMBR,2,1,0.5
BMBO,BMKO,1,1,1.0
BMBO,BMKR,1,1,1.0
BMBO,BMOB,3,1,0.3333333333333333
BMBO,BMOW,2,1,0.5
BMBO,BMOY,3,1,0.3333333333333333
BMBO,BMRK,1,1,1.0
BMBO,BMRO,3,1,0.3333333333333333
BMBO,BMWY,3,1,0.3333333333333333
BMBO,KKMR,2,2,1.0
BMBO,KMBO,1,1,1.0
BMBO,KMBY,2,1,0.5
BMBO,KMKR,1,1,1.0
BMBO,KMOB,3,1,0.3333333333333333
BMBO,KMOR,3,1,0.3333333333333333
BMBO,KMOY,3,1,0.3333333333333333
BMBO,KMRB,3,1,0.3333333333333333
BMBO,KMRW,2,2,1.0
BMBO,KMWB,3,2,0.6666666666666666
BMBO,KMWY,1,1,1.0
BMBO,KMYB,3,1,0.3333333333333333
BMBO,KMYR,3,1,0.3333333333333333
BMBO,MKYY,1,1,1.0
BMBO,MRWR,2,1,0.5
BMBO,OMBY,2,1,0.5
BMBO,OMKR,1,1,1.0
BMBO,OMOW,2,1,0.5
BMBO,OMRO,3,1,0.3333333333333333
BMBO,OMRW,3,1,0.3333333333333333
BMBO,OMRY,3,1,0.3333333333333333
BMBO,OMWO,3,3,1.0
BMBO,OMYO,2,1,0.5
BMBO,OMYR,3,1,0.3333333333333333
BMBO,OMYY,3,1,0.3333333333333333
BMBO,RMKB,1,1,1.0
BMBO,RMKR,1,1,1.0
BMBO,RMKY,3,1,0.3333333333333333
BMBO,RMPR,1,1,1.0
BMBO,RMRB,3,1,0.3333333333333333
BMBO,RMWB,1,1,1.0
BMBO,RMWR,3,1,0.3333333333333333
BMBO,RMWY,3,1,0.3333333333333333
BMBO,RMYW,2,1,0.5
BMBO,WMBK,1,1,1.0
BMBO,WMBR,1,1,1.0
BMBO,WMKY,2,1,0.5
BMBO,WMOK,1,1,1.0
BMBO,WMRB,1,1,1.0
BMBO,WMRY,1,1,1.0
BMBO,WMWB,2,2,1.0
BMBO,WMYR,2,2,1.0
BMBO,YMBO,1,1,1.0
BMBO,YMBR,1,1,1.0
BMBO,YMKK,1,1,1.0
BMBO,YMKO,2,1,0.5
BMBO,YMOK,3,2,0.6666666666666666
BMBO,YMWB,3,1,0.3333333333333333
BMBO,YMWY,1,1,1.0
BMBO,YMYO,1,1,1.0
BMBP,BMRP,2,1,0.5
BMBP,BMWK,1,1,1.0
BMBP,BMWO,4,1,0.25
BMBP,BMWP,4,2,0.5
BMBP,BMWW,2,1,0.5
BMBP,BMYK,4,2,0.5
BMBP,KMBR,1,1,1.0
BMBP,KMOO,2,1,0.5
BMBP,KMPK,1,1,1.0
BMBP,KMRP,1,1,1.0
BMBP,KMWB,3,1,0.3333333333333333
BMBP,KMWK,2,1,0.5
BMBP,KMWR,2,2,1.0
BMBP,KMWW,2,2,1.0
BMBP,KMYY,2,2,1.0
BMBP,KOBM,1,1,1.0
BMBP,MOOW,2,2,1.0
BMBP,MWRRY,2,2,1.0
BMBP,MYKW,2,1,0.5
BMBP,OMBB,2,1,0.5
BMBP,OMBP,2,1,0.5
BMBP,OMBW,3,1,0.3333333333333333
BMBP,OMKK,2,1,0.5
BMBP,OMKP,2,1,0.5
BMBP,OMKW,4,3,0.75
BMBP,OMPK,2,2,1.0
BMBP,OMPO,1,1,1.0
BMBP,OMPW,4,1,0.25
BMBP,OMRP,2,1,0.5
BMBP,OMRR,1,1,1.0
BMBP,OMYW,3,1,0.3333333333333333
BMBP,PMBR,3,2,0.6666666666666666
BMBP,PMKO,1,1,1.0
BMBP,PMKW,2,1,0.5
BMBP,PMOR,2,1,0.5
BMBP,PMOY,2,2,1.0
BMBP,PMPK,1,1,1.0
BMBP,PMPO,1,1,1.0
BMBP,PMRO,2,1,0.5
BMBP,PMRW,4,3,0.75
BMBP,PMWK,1,1,1.0
BMBP,PMWY,3,2,0.6666666666666666
BMBP,PMYK,4,1,0.25
BMBP,PMYO,1,1,1.0
BMBP,PMYR,2,1,0.5
BMBP,PMYW,1,1,1.0
BMBP,RMBW,2,1,0.5
BMBP,RMOB,1,1,1.0
BMBP,RMOP,1,1,1.0
BMBP,RMOR,4,1,0.25
BMBP,RMRB,3,1,0.3333333333333333
BMBP,RMRP,2,1,0.5
BMBP,RMWK,1,1,1.0
BMBP,RMWO,2,2,1.0
BMBP,ROOM,1,1,1.0
BMBP,WMBB,1,1,1.0
BMBP,WMBP,2,2,1.0
BMBP,WMBY,4,3,0.75
BMBP,WMKK,2,1,0.5
BMBP,WMOB,4,2,0.5
BMBP,WMOY,4,1,0.25
BMBP,WMPO,4,1,0.25
BMBP,WMPR,2,2,1.0
BMBP,WMWP,2,2,1.0
BMBP,WMWW,1,1,1.0
BMBP,WMYO,4,1,0.25
BMBP,WMYW,4,2,0.5
BMBP,WRMBK,2,1,0.5
BMBP,WRMKK,2,1,0.5
BMBP,WRMKO,2,1,0.5
BMBP,WRMKR,2,1,0.5
BMBP,WRMOW,1,1,1.0
BMBP,WRMOY,1,1,1.0
BMBP,WRMPW,2,2,1.0
BMBP,WRMPY,1,1,1.0
BMBP,WRMRB,2,2,1.0
BMBP,WRMWO,1,1,1.0
BMBP,YGMBP,1,1,1.0
BMBP,YGMKB,1,1,1.0
BMBP,YGMKK,1,1,1.0
BMBP,YGMKR,1,1,1.0
BMBP,YGMOK,1,1,1.0
BMBP,YGMRB,1,1,1.0
BMBP,YGMRO,1,1,1.0
BMBP,YGMRP,1,1,1.0
BMBP,YGMRR,1,1,1.0
BMBP,YGMWW,1,1,1.0
BMBP,YGMWY,1,1,1.0
BMBP,YGMYK,1,1,1.0
BMBP,YMKP,1,1,1.0
BMBP,YMKW,2,1,0.5
BMBP,YMOB,4,3,0.75
BMBP,YMOK,4,1,0.25
BMBP,YMPY,1,1,1.0
BMBP,YMRO,4,2,0.5
BMBP,YMWK,2,1,0.5
BMBP,YMWP,2,2,1.0
BMBP,YMWW,2,2,1.0
BMBP,YMYB,2,2,1.0
BMBP,YMYK,2,1,0.5
BMBP,YMYP,2,1,0.5
BMBP,YYBM,1,1,1.0
BMBR,BMKK,1,1,1.0
BMBR,BMKO,1,1,1.0
BMBR,BMKR,1,1,1.0
BMBR,BMOB,2,1,0.5
BMBR,BMOW,2,1,0.5
BMBR,BMOY,2,2,1.0
BMBR,BMRK,1,1,1.0
BMBR,BMRO,2,1,0.5
BMBR,BMWY,2,1,0.5
BMBR,KMBO,1,1,1.0
BMBR,KMBY,2,1,0.5
BMBR,KMKR,1,1,1.0
BMBR,KMOB,2,1,0.5
BMBR,KMOR,2,2,1.0
BMBR,KMOY,2,2,1.0
BMBR,KMRB,2,2,1.0
BMBR,KMRW,2,1,0.5
BMBR,KMWB,2,2,1.0
BMBR,KMWY,1,1,1.0
BMBR,KMYB,2,1,0.5
BMBR,MKYY,1,1,1.0
BMBR,MRWR,1,1,1.0
BMBR,OMBY,2,2,1.0
BMBR,OMKR,1,1,1.0
BMBR,OMOB,2,1,0.5
BMBR,OMOW,2,1,0.5
BMBR,OMRK,2,1,0.5
BMBR,OMRO,2,1,0.5
BMBR,OMRW,2,1,0.5
BMBR,OMRY,2,2,1.0
BMBR,OMWB,2,1,0.5
BMBR,OMWO,2,1,0.5
BMBR,OMYO,2,1,0.5
BMBR,OMYR,2,2,1.0
BMBR,OMYY,2,1,0.5
BMBR,RMBB,1,1,1.0
BMBR,RMBK,2,1,0.5
BMBR,RMKB,1,1,1.0
BMBR,RMKR,1,1,1.0
BMBR,RMKY,2,1,0.5
BMBR,RMRB,2,1,0.5
BMBR,RMWB,1,1,1.0
BMBR,RMWR,2,1,0.5
BMBR,RMWY,2,2,1.0
BMBR,RMYW,2,2,1.0
BMBR,WMBK,1,1,1.0
BMBR,WMBR,1,1,1.0
BMBR,WMKB,1,1,1.0
BMBR,WMKO,2,1,0.5
BMBR,WMOK,1,1,1.0
BMBR,WMRB,1,1,1.0
BMBR,WMRY,1,1,1.0
BMBR,WMWB,2,1,0.5
BMBR,WMYR,2,1,0.5
BMBR,YMBO,1,1,1.0
BMBR,YMBR,1,1,1.0
BMBR,YMKK,1,1,1.0
BMBR,YMKO,2,2,1.0
BMBR,YMOK,2,2,1.0
BMBR,YMWB,2,2,1.0
BMBR,YMWY,1,1,1.0
BMBR,YMYO,1,1,1.0
BMBW,MBOP,1,1,1.0
BMBW,MBYR,1,1,1.0
BMBW,MBYY,1,1,1.0
BMBW,MKKP,1,1,1.0
BMBW,MKOP,1,1,1.0
BMBW,MKWW,1,1,1.0
BMBW,MKWY,1,1,1.0
BMBW,MKYP,1,1,1.0
BMBW,MOBP,1,1,1.0
BMBW,MOBR,1,1,1.0
BMBW,MOOB,1,1,1.0
BMBW,MOOO,1,1,1.0
BMBW,MOOP,1,1,1.0
BMBW,MOPY,1,1,1.0
BMBW,MORP,1,1,1.0
BMBW,MOWP,1,1,1.0
BMBW,MOYP,1,1,1.0
BMBW,MPKP,1,1,1.0
BMBW,MPKY,1,1,1.0
BMBW,MPPK,1,1,1.0
BMBW,MPWK,1,1,1.0
BMBW,MPWR,1,1,1.0
BMBW,MPYY,1,1,1.0
BMBW,MRBY,1,1,1.0
BMBW,MROP,1,1,1.0
BMBW,MROW,1,1,1.0
BMBW,MRPW,1,1,1.0
BMBW,MRWY,1,1,1.0
BMBW,MWKY,1,1,1.0
BMBW,MWOP,1,1,1.0
BMBW,MWOY,1,1,1.0
BMBW,MWRBB,1,1,1.0
BMBW,MWROO,1,1,1.0
BMBW,MWROW,1,1,1.0
BMBW,MWRPP,1,1,1.0
BMBW,MWRRK,1,1,1.0
BMBW,MWRRR,1,1,1.0
BMBW,MWRWY,1,1,1.0
BMBW,MWWP,1,1,1.0
BMBW,MWYK,1,1,1.0
BMBW,MYOW,1,1,1.0
BMBW,OMYY,1,1,1.0
BMBY,BMWO,1,1,1.0
BMBY,OMBK,1,1,1.0
BMBY,OMOY,1,1,1.0
BMBY,OMWR,1,1,1.0
BMBY,OMYP,1,1,1.0
BMBY,PMKR,1,1,1.0
BMBY,PMOB,1,1,1.0
BMBY,RMYK,1,1,1.0
BMBY,WMOB,1,1,1.0
BMBY,WMRP,1,1,1.0
BMBY,WMRW,1,1,1.0
BMBY,WMYO,1,1,1.0
BMBY,YMOY,1,1,1.0
BMBY,YMRW,1,1,1.0
BMBY,YMWO,1,1,1.0
BMBY,YMYR,1,1,1.0
BMKB,BMOB,2,1,0.5
BMKB,BMOY,2,1,0.5
BMKB,BMRO,2,2,1.0
BMKB,BMWP,2,1,0.5
BMKB,BMWY,2,1,0.5
BMKB,KMKY,1,1,1.0
BMKB,KMOR,2,1,0.5
BMKB,KMOY,2,1,0.5
BMKB,KMRB,2,1,0.5
BMKB,KMRR,2,2,1.0
BMKB,KMYB,2,1,0.5
BMKB,KMYR,2,1,0.5
BMKB,MRWR,1,1,1.0
BMKB,OMKY,2,2,1.0
BMKB,OMOW,1,1,1.0
BMKB,OMRO,2,2,1.0
BMKB,OMRW,2,2,1.0
BMKB,OMRY,2,1,0.5
BMKB,OMWB,2,1,0.5
BMKB,OMYR,2,1,0.5
BMKB,OMYW,2,2,1.0
BMKB,PMRW,2,1,0.5
BMKB,PMWR,2,1,0.5
BMKB,RMKY,2,2,1.0
BMKB,RMOK,2,1,0.5
BMKB,RMOR,2,1,0.5
BMKB,RMOW,1,1,1.0
BMKB,RMRB,2,1,0.5
BMKB,RMRO,1,1,1.0
BMKB,RMWR,2,1,0.5
BMKB,RMWY,2,1,0.5
BMKB,RMYB,1,1,1.0
BMKB,WMBO,1,1,1.0
BMKB,WMKW,1,1,1.0
BMKB,WMKY,2,1,0.5
BMKB,WMOY,2,1,0.5
BMKB,WMPO,2,1,0.5
BMKB,YMBK,1,1,1.0
BMKB,YMKW,2,1,0.5
BMKB,YMKY,1,1,1.0
BMKB,YMOR,2,2,1.0
BMKB,YMRO,2,2,1.0
BMKB,YMWB,2,1,0.5
BMKB,YMWK,1,1,1.0
BMKK,BMOY,1,1,1.0
BMKK,KMOR,1,1,1.0
BMKK,KMOY,1,1,1.0
BMKK,KMRB,1,1,1.0
BMKK,KMWB,1,1,1.0
BMKK,OMBY,1,1,1.0
BMKK,OMOB,1,1,1.0
BMKK,OMRK,1,1,1.0
BMKK,OMRY,1,1,1.0
BMKK,OMWB,1,1,1.0
BMKK,OMYR,1,1,1.0
BMKK,RMBB,1,1,1.0
BMKK,RMBK,1,1,1.0
BMKK,RMWY,1,1,1.0
BMKK,RMYW,1,1,1.0
BMKK,WMKB,1,1,1.0
BMKK,WMKO,1,1,1.0
BMKK,YMKO,1,1,1.0
BMKK,YMOK,1,1,1.0
BMKK,YMWB,1,1,1.0
BMKO,BMKR,1,1,1.0
BMKO,BMOB,1,1,1.0
BMKO,BMOW,1,1,1.0
BMKO,BMOY,1,1,1.0
BMKO,BMRK,1,1,1.0
BMKO,BMRO,1,1,1.0
BMKO,BMWY,1,1,1.0
BMKO,KMBO,1,1,1.0
BMKO,KMBY,1,1,1.0
BMKO,KMKR,1,1,1.0
BMKO,KMOB,1,1,1.0
BMKO,KMOR,1,1,1.0
BMKO,KMOY,1,1,1.0
BMKO,KMRB,1,1,1.0
BMKO,KMRW,1,1,1.0
BMKO,KMWB,1,1,1.0
BMKO,KMWY,1,1,1.0
BMKO,KMYB,1,1,1.0
BMKO,MKYY,1,1,1.0
BMKO,MRWR,1,1,1.0
BMKO,OMBY,1,1,1.0
BMKO,OMKR,1,1,1.0
BMKO,OMOW,1,1,1.0
BMKO,OMRO,1,1,1.0
BMKO,OMRW,1,1,1.0
BMKO,OMRY,1,1,1.0
BMKO,OMWO,1,1,1.0
BMKO,OMYO,1,1,1.0
BMKO,OMYR,1,1,1.0
BMKO,OMYY,1,1,1.0
BMKO,RMKB,1,1,1.0
BMKO,RMKR,1,1,1.0
BMKO,RMKY,1,1,1.0
BMKO,RMRB,1,1,1.0
BMKO,RMWB,1,1,1.0
BMKO,RMWR,1,1,1.0
BMKO,RMWY,1,1,1.0
BMKO,RMYW,1,1,1.0
BMKO,WMBK,1,1,1.0
BMKO,WMBR,1,1,1.0
BMKO,WMOK,1,1,1.0
BMKO,WMRB,1,1,1.0
BMKO,WMRY,1,1,1.0
BMKO,WMWB,1,1,1.0
BMKO,WMYR,1,1,1.0
BMKO,YMBO,1,1,1.0
BMKO,YMBR,1,1,1.0
BMKO,YMKK,1,1,1.0
BMKO,YMKO,1,1,1.0
BMKO,YMOK,1,1,1.0
BMKO,YMWB,1,1,1.0
BMKO,YMWY,1,1,1.0
BMKO,YMYO,1,1,1.0
BMKR,BMOB,1,1,1.0
BMKR,BMOW,1,1,1.0
BMKR,BMOY,1,1,1.0
BMKR,BMRK,1,1,1.0
BMKR,BMRO,1,1,1.0
BMKR,BMWY,1,1,1.0
BMKR,KMBO,1,1,1.0
BMKR,KMBY,1,1,1.0
BMKR,KMKR,1,1,1.0
BMKR,KMOB,1,1,1.0
BMKR,KMOR,1,1,1.0
BMKR,KMOY,1,1,1.0
BMKR,KMRB,1,1,1.0
BMKR,KMRW,1,1,1.0
BMKR,KMWB,1,1,1.0
BMKR,KMWY,1,1,1.0
BMKR,KMYB,1,1,1.0
BMKR,MKYY,1,1,1.0
BMKR,MRWR,1,1,1.0
BMKR,OMBY,1,1,1.0
BMKR,OMKR,1,1,1.0
BMKR,OMOW,1,1,1.0
BMKR,OMRO,1,1,1.0
BMKR,OMRW,1,1,1.0
BMKR,OMRY,1,1,1.0
BMKR,OMWO,1,1,1.0
BMKR,OMYO,1,1,1.0
BMKR,OMYR,1,1,1.0
BMKR,OMYY,1,1,1.0
BMKR,RMKB,1,1,1.0
BMKR,RMKR,1,1,1.0
BMKR,RMKY,1,1,1.0
BMKR,RMRB,1,1,1.0
BMKR,RMWB,1,1,1.0
BMKR,RMWR,1,1,1.0
BMKR,RMWY,1,1,1.0
BMKR,RMYW,1,1,1.0
BMKR,WMBK,1,1,1.0
BMKR,WMBR,1,1,1.0
BMKR,WMOK,1,1,1.0
